,Unnamed: 0,Student ID,student_name,gender,grade,school_name,reading_score,math_score,cat_read,cat_math
17063,17063,17063,Richard Thomas,M,9th,Cabrera High School,78,89,aprobado,aprobado
17064,17064,17064,Sabrina Adams,F,9th,Cabrera High School,78,72,aprobado,aprobado
17065,17065,17065,Aaron Wise,M,10th,Cabrera High School,72,96,aprobado,aprobado
17066,17066,17066,William Elliott,M,10th,Cabrera High School,88,95,aprobado,aprobado
17067,17067,17067,Amy Hall,F,11th,Cabrera High School,86,94,aprobado,aprobado
17068,17068,17068,Edwin Morales,M,12th,Cabrera High School,76,72,aprobado,aprobado
17069,17069,17069,Roy Phillips,M,10th,Cabrera High School,73,80,aprobado,aprobado
17070,17070,17070,Christopher Mcneil,M,11th,Cabrera High School,92,72,aprobado,aprobado
17071,17071,17071,Thomas Willis,M,9th,Cabrera High School,97,94,aprobado,aprobado
17072,17072,17072,Amanda Collins,F,12th,Cabrera High School,91,79,aprobado,aprobado
17073,17073,17073,David Smith,M,10th,Cabrera High School,85,93,aprobado,aprobado
17074,17074,17074,Theresa Smith,F,11th,Cabrera High School,96,75,aprobado,aprobado
17075,17075,17075,Derek Long,M,9th,Cabrera High School,78,79,aprobado,aprobado
17076,17076,17076,Kimberly Griffith,F,9th,Cabrera High School,96,74,aprobado,aprobado
17077,17077,17077,Adam Cisneros,M,11th,Cabrera High School,83,92,aprobado,aprobado
17078,17078,17078,Lisa Smith,F,9th,Cabrera High School,88,78,aprobado,aprobado
17079,17079,17079,Sarah Ryan,F,10th,Cabrera High School,75,70,aprobado,aprobado
17080,17080,17080,Stacy Mcbride,F,9th,Cabrera High School,85,73,aprobado,aprobado
17081,17081,17081,Darrell Martinez,M,11th,Cabrera High School,79,93,aprobado,aprobado
17082,17082,17082,Lauren Brock,F,12th,Cabrera High School,97,97,aprobado,aprobado
17083,17083,17083,Jessica Walsh,F,9th,Cabrera High School,96,88,aprobado,aprobado
17084,17084,17084,Adam Walker,M,9th,Cabrera High School,75,97,aprobado,aprobado
17085,17085,17085,Michael Smith,M,12th,Cabrera High School,91,84,aprobado,aprobado
17086,17086,17086,Michael Smith,M,10th,Cabrera High School,77,79,aprobado,aprobado
17087,17087,17087,Stephanie Alexander,F,10th,Cabrera High School,86,99,aprobado,aprobado
17088,17088,17088,Taylor Olson,F,9th,Cabrera High School,79,74,aprobado,aprobado
17089,17089,17089,Michael Mendoza,M,12th,Cabrera High School,90,89,aprobado,aprobado
17090,17090,17090,Rebecca Perez,F,12th,Cabrera High School,77,94,aprobado,aprobado
17091,17091,17091,Christopher Evans,M,12th,Cabrera High School,71,95,aprobado,aprobado
17092,17092,17092,Judy Payne,F,12th,Cabrera High School,89,81,aprobado,aprobado
17093,17093,17093,Travis Stevens,M,10th,Cabrera High School,91,92,aprobado,aprobado
17094,17094,17094,Gregory Montgomery,M,9th,Cabrera High School,79,87,aprobado,aprobado
17095,17095,17095,Jamie Cain,F,11th,Cabrera High School,96,94,aprobado,aprobado
17096,17096,17096,Matthew Robinson,M,11th,Cabrera High School,80,98,aprobado,aprobado
17097,17097,17097,Adam Gomez,M,10th,Cabrera High School,75,75,aprobado,aprobado
17098,17098,17098,Julie Duncan,F,12th,Cabrera High School,78,95,aprobado,aprobado
17099,17099,17099,Lindsey Hernandez,F,10th,Cabrera High School,93,85,aprobado,aprobado
17100,17100,17100,Joshua Jimenez,M,11th,Cabrera High School,93,75,aprobado,aprobado
17101,17101,17101,Charles Davis,M,9th,Cabrera High School,72,79,aprobado,aprobado
17102,17102,17102,Alexis Holloway,F,9th,Cabrera High School,98,77,aprobado,aprobado
17103,17103,17103,Steven Smith,M,12th,Cabrera High School,75,93,aprobado,aprobado
17104,17104,17104,John Miller,M,10th,Cabrera High School,72,84,aprobado,aprobado
17105,17105,17105,Brian Rivera,M,10th,Cabrera High School,95,79,aprobado,aprobado
17106,17106,17106,Adam Freeman,M,12th,Cabrera High School,93,73,aprobado,aprobado
17107,17107,17107,Vanessa Gomez,F,9th,Cabrera High School,95,91,aprobado,aprobado
17108,17108,17108,Karen White,F,9th,Cabrera High School,76,73,aprobado,aprobado
17109,17109,17109,Joyce Erickson,F,11th,Cabrera High School,82,90,aprobado,aprobado
17110,17110,17110,Jordan Meza,M,9th,Cabrera High School,85,98,aprobado,aprobado
17111,17111,17111,Jennifer Dean,F,11th,Cabrera High School,75,87,aprobado,aprobado
17112,17112,17112,Heidi Schmidt,F,11th,Cabrera High School,92,81,aprobado,aprobado
17113,17113,17113,Jeffrey Johnson,M,11th,Cabrera High School,85,90,aprobado,aprobado
17114,17114,17114,Sarah Lambert,F,10th,Cabrera High School,78,75,aprobado,aprobado
17115,17115,17115,Nancy Mcdonald,F,11th,Cabrera High School,77,69,aprobado,reprobado
17116,17116,17116,Cassandra Myers,F,11th,Cabrera High School,70,73,aprobado,aprobado
17117,17117,17117,Susan Wilson,F,11th,Cabrera High School,83,73,aprobado,aprobado
17118,17118,17118,Shawn Scott,M,9th,Cabrera High School,88,90,aprobado,aprobado
17119,17119,17119,Sarah Ruiz,F,10th,Cabrera High School,71,71,aprobado,aprobado
17120,17120,17120,Christopher Lopez,M,9th,Cabrera High School,96,69,aprobado,reprobado
17121,17121,17121,Anita Rivera,F,11th,Cabrera High School,83,70,aprobado,aprobado
17122,17122,17122,Brandon Porter,M,9th,Cabrera High School,95,95,aprobado,aprobado
17123,17123,17123,Brian Christensen,M,11th,Cabrera High School,74,79,aprobado,aprobado
17124,17124,17124,Brooke Elliott,F,10th,Cabrera High School,89,79,aprobado,aprobado
17125,17125,17125,Bryan Harrington,M,12th,Cabrera High School,72,88,aprobado,aprobado
17126,17126,17126,Nicole Wilson,F,11th,Cabrera High School,92,69,aprobado,reprobado
17127,17127,17127,Daniel Clark,M,12th,Cabrera High School,97,83,aprobado,aprobado
17128,17128,17128,Beth Rodgers,F,9th,Cabrera High School,73,81,aprobado,aprobado
17129,17129,17129,David Davis,M,12th,Cabrera High School,73,87,aprobado,aprobado
17130,17130,17130,David Chang,M,9th,Cabrera High School,90,91,aprobado,aprobado
17131,17131,17131,Kari Bryan,F,9th,Cabrera High School,91,94,aprobado,aprobado
17132,17132,17132,Mike Simon,M,12th,Cabrera High School,87,98,aprobado,aprobado
17133,17133,17133,Matthew Steele,M,11th,Cabrera High School,74,99,aprobado,aprobado
17134,17134,17134,Michael Bowen,M,9th,Cabrera High School,95,80,aprobado,aprobado
17135,17135,17135,Ashley Guerra,F,12th,Cabrera High School,87,83,aprobado,aprobado
17136,17136,17136,Nathan Burns,M,11th,Cabrera High School,81,76,aprobado,aprobado
17137,17137,17137,Alicia Cole,F,10th,Cabrera High School,74,77,aprobado,aprobado
17138,17138,17138,Todd Walls,M,10th,Cabrera High School,86,97,aprobado,aprobado
17139,17139,17139,Zachary Hickman,M,9th,Cabrera High School,82,99,aprobado,aprobado
17140,17140,17140,David Elliott,M,12th,Cabrera High School,71,98,aprobado,aprobado
17141,17141,17141,Charles Sullivan,M,9th,Cabrera High School,69,79,reprobado,aprobado
17142,17142,17142,Amy Green,F,11th,Cabrera High School,89,83,aprobado,aprobado
17143,17143,17143,Daniel Stein,M,12th,Cabrera High School,79,71,aprobado,aprobado
17144,17144,17144,Michael Travis,M,12th,Cabrera High School,78,99,aprobado,aprobado
17145,17145,17145,Kelsey Sanchez,F,12th,Cabrera High School,84,92,aprobado,aprobado
17146,17146,17146,Sarah Mitchell,F,10th,Cabrera High School,86,76,aprobado,aprobado
17147,17147,17147,Timothy Rivera,M,10th,Cabrera High School,90,68,aprobado,reprobado
17148,17148,17148,William Ford,M,10th,Cabrera High School,73,81,aprobado,aprobado
17149,17149,17149,Erica Bray,F,9th,Cabrera High School,83,99,aprobado,aprobado
17150,17150,17150,Leah Flores,F,9th,Cabrera High School,91,91,aprobado,aprobado
17151,17151,17151,Patricia Jimenez,F,11th,Cabrera High School,73,97,aprobado,aprobado
17152,17152,17152,Julia Herrera,F,11th,Cabrera High School,74,73,aprobado,aprobado
17153,17153,17153,Gary Lopez,M,12th,Cabrera High School,80,98,aprobado,aprobado
17154,17154,17154,Kevin Wallace,M,9th,Cabrera High School,89,71,aprobado,aprobado
17155,17155,17155,Jennifer Lin,F,11th,Cabrera High School,77,81,aprobado,aprobado
17156,17156,17156,Carla Robinson,F,11th,Cabrera High School,75,70,aprobado,aprobado
17157,17157,17157,Lori Huffman,F,9th,Cabrera High School,74,96,aprobado,aprobado
17158,17158,17158,Christopher Robles,M,11th,Cabrera High School,70,88,aprobado,aprobado
17159,17159,17159,Christine Anderson,F,11th,Cabrera High School,98,76,aprobado,aprobado
17160,17160,17160,Danielle Schroeder,F,9th,Cabrera High School,75,79,aprobado,aprobado
17161,17161,17161,Jason Vaughn,M,9th,Cabrera High School,70,73,aprobado,aprobado
17162,17162,17162,Kayla Mann,F,11th,Cabrera High School,95,75,aprobado,aprobado
17163,17163,17163,Bonnie Navarro,F,10th,Cabrera High School,71,93,aprobado,aprobado
17164,17164,17164,Colton Johnson,M,9th,Cabrera High School,79,93,aprobado,aprobado
17165,17165,17165,Dana Booth,F,10th,Cabrera High School,88,89,aprobado,aprobado
17166,17166,17166,Tiffany Raymond,F,9th,Cabrera High School,77,80,aprobado,aprobado
17167,17167,17167,Ashley Johnson,F,9th,Cabrera High School,86,90,aprobado,aprobado
17168,17168,17168,James Lopez,M,9th,Cabrera High School,99,89,aprobado,aprobado
17169,17169,17169,Phillip Gomez,M,11th,Cabrera High School,71,70,aprobado,aprobado
17170,17170,17170,Mark House,M,12th,Cabrera High School,78,93,aprobado,aprobado
17171,17171,17171,Christy Flowers,F,10th,Cabrera High School,83,80,aprobado,aprobado
17172,17172,17172,Monica Henson,F,11th,Cabrera High School,71,69,aprobado,reprobado
17173,17173,17173,Michelle Wilcox,F,12th,Cabrera High School,90,80,aprobado,aprobado
17174,17174,17174,Mark Fleming,M,12th,Cabrera High School,90,88,aprobado,aprobado
17175,17175,17175,Casey Reed,M,12th,Cabrera High School,90,74,aprobado,aprobado
17176,17176,17176,Amy Davis,F,9th,Cabrera High School,86,94,aprobado,aprobado
17177,17177,17177,Brian Turner,M,11th,Cabrera High School,74,73,aprobado,aprobado
17178,17178,17178,David Strickland,M,9th,Cabrera High School,92,68,aprobado,reprobado
17179,17179,17179,Austin Rose,M,9th,Cabrera High School,94,91,aprobado,aprobado
17180,17180,17180,Derek Peterson,M,10th,Cabrera High School,98,78,aprobado,aprobado
17181,17181,17181,Michael Coleman,M,12th,Cabrera High School,70,98,aprobado,aprobado
17182,17182,17182,Tara White,F,9th,Cabrera High School,80,89,aprobado,aprobado
17183,17183,17183,Aaron Mcknight,M,11th,Cabrera High School,69,80,reprobado,aprobado
17184,17184,17184,April Barber,F,9th,Cabrera High School,98,87,aprobado,aprobado
17185,17185,17185,Michelle Martinez,F,9th,Cabrera High School,92,71,aprobado,aprobado
17186,17186,17186,Dennis Smith,M,11th,Cabrera High School,90,84,aprobado,aprobado
17187,17187,17187,Elizabeth Conley,F,11th,Cabrera High School,69,93,reprobado,aprobado
17188,17188,17188,Jonathan Johnson,M,9th,Cabrera High School,98,93,aprobado,aprobado
17189,17189,17189,Jason Finley,M,11th,Cabrera High School,92,87,aprobado,aprobado
17190,17190,17190,Krystal Mcdowell,F,11th,Cabrera High School,85,74,aprobado,aprobado
17191,17191,17191,Phillip Russell,M,9th,Cabrera High School,71,83,aprobado,aprobado
17192,17192,17192,Shawn Mullins,M,9th,Cabrera High School,94,73,aprobado,aprobado
17193,17193,17193,Monica Moore,F,9th,Cabrera High School,78,68,aprobado,reprobado
17194,17194,17194,Jamie Mclaughlin,F,11th,Cabrera High School,80,80,aprobado,aprobado
17195,17195,17195,Zachary Kim,M,9th,Cabrera High School,95,77,aprobado,aprobado
17196,17196,17196,Henry Reyes,M,9th,Cabrera High School,87,72,aprobado,aprobado
17197,17197,17197,Jeff Willis,M,12th,Cabrera High School,75,81,aprobado,aprobado
17198,17198,17198,Zachary Fisher,M,9th,Cabrera High School,93,70,aprobado,aprobado
17199,17199,17199,Jason Lang,M,10th,Cabrera High School,83,77,aprobado,aprobado
17200,17200,17200,Kelly Duncan,F,12th,Cabrera High School,86,92,aprobado,aprobado
17201,17201,17201,Claudia Leach,F,9th,Cabrera High School,80,85,aprobado,aprobado
17202,17202,17202,Nicholas David,M,11th,Cabrera High School,96,68,aprobado,reprobado
17203,17203,17203,Yvonne Khan,F,11th,Cabrera High School,97,85,aprobado,aprobado
17204,17204,17204,Kristin Peterson,F,12th,Cabrera High School,84,81,aprobado,aprobado
17205,17205,17205,Joseph Williams,M,12th,Cabrera High School,95,89,aprobado,aprobado
17206,17206,17206,Denise Foster,F,9th,Cabrera High School,86,98,aprobado,aprobado
17207,17207,17207,Gary Sutton,M,9th,Cabrera High School,71,73,aprobado,aprobado
17208,17208,17208,Karen Daniels,F,9th,Cabrera High School,74,80,aprobado,aprobado
17209,17209,17209,Jean Jackson,F,9th,Cabrera High School,70,71,aprobado,aprobado
17210,17210,17210,John Gonzalez,M,9th,Cabrera High School,79,92,aprobado,aprobado
17211,17211,17211,Sean Phillips,M,9th,Cabrera High School,93,70,aprobado,aprobado
17212,17212,17212,Jacob Chang,M,11th,Cabrera High School,83,75,aprobado,aprobado
17213,17213,17213,Chelsea Krueger,F,10th,Cabrera High School,94,69,aprobado,reprobado
17214,17214,17214,Willie King,M,10th,Cabrera High School,95,98,aprobado,aprobado
17215,17215,17215,Paul Martinez,M,11th,Cabrera High School,89,68,aprobado,reprobado
17216,17216,17216,Kathleen Beasley,F,10th,Cabrera High School,92,96,aprobado,aprobado
17217,17217,17217,Alexis Garrett,F,10th,Cabrera High School,94,79,aprobado,aprobado
17218,17218,17218,George Newman,M,12th,Cabrera High School,92,68,aprobado,reprobado
17219,17219,17219,Miranda Stanley,F,9th,Cabrera High School,96,75,aprobado,aprobado
17220,17220,17220,Jacqueline Chaney,F,10th,Cabrera High School,87,89,aprobado,aprobado
17221,17221,17221,Brian Taylor,M,9th,Cabrera High School,74,72,aprobado,aprobado
17222,17222,17222,Shawn Schaefer,M,12th,Cabrera High School,89,87,aprobado,aprobado
17223,17223,17223,David Gay,M,11th,Cabrera High School,89,91,aprobado,aprobado
17224,17224,17224,Jeffrey Reed,M,11th,Cabrera High School,96,91,aprobado,aprobado
17225,17225,17225,Angela Cooper,F,10th,Cabrera High School,88,90,aprobado,aprobado
17226,17226,17226,Ronald Diaz,M,9th,Cabrera High School,73,96,aprobado,aprobado
17227,17227,17227,Sonya Gilbert,F,9th,Cabrera High School,90,79,aprobado,aprobado
17228,17228,17228,Jennifer Holloway,F,12th,Cabrera High School,88,96,aprobado,aprobado
17229,17229,17229,Natasha Shea,F,10th,Cabrera High School,85,94,aprobado,aprobado
17230,17230,17230,Christopher Estrada,M,12th,Cabrera High School,95,93,aprobado,aprobado
17231,17231,17231,Amanda Harris,F,11th,Cabrera High School,92,77,aprobado,aprobado
17232,17232,17232,Todd Davidson,M,10th,Cabrera High School,73,83,aprobado,aprobado
17233,17233,17233,Stephen Scott,M,9th,Cabrera High School,75,93,aprobado,aprobado
17234,17234,17234,Eugene Ross,M,9th,Cabrera High School,93,70,aprobado,aprobado
17235,17235,17235,Ryan Allen,M,9th,Cabrera High School,93,82,aprobado,aprobado
17236,17236,17236,Joan Smith,F,12th,Cabrera High School,96,93,aprobado,aprobado
17237,17237,17237,Jill Henderson,F,9th,Cabrera High School,78,89,aprobado,aprobado
17238,17238,17238,Steven Richardson,M,10th,Cabrera High School,98,93,aprobado,aprobado
17239,17239,17239,Patricia Greene,F,10th,Cabrera High School,76,90,aprobado,aprobado
17240,17240,17240,Tyler Malone,M,12th,Cabrera High School,94,75,aprobado,aprobado
17241,17241,17241,Diane Perry,F,11th,Cabrera High School,92,86,aprobado,aprobado
17242,17242,17242,Jamie Brown,F,9th,Cabrera High School,91,69,aprobado,reprobado
17243,17243,17243,Michael Palmer,M,11th,Cabrera High School,87,94,aprobado,aprobado
17244,17244,17244,Andrew Avila,M,12th,Cabrera High School,85,74,aprobado,aprobado
17245,17245,17245,Thomas Stone,M,11th,Cabrera High School,94,93,aprobado,aprobado
17246,17246,17246,Christina Martinez,F,9th,Cabrera High School,74,94,aprobado,aprobado
17247,17247,17247,Steven Murphy,M,11th,Cabrera High School,96,76,aprobado,aprobado
17248,17248,17248,Amy Woods,F,12th,Cabrera High School,89,71,aprobado,aprobado
17249,17249,17249,Nathan Anderson,M,11th,Cabrera High School,82,73,aprobado,aprobado
17250,17250,17250,Kenneth Jackson,M,10th,Cabrera High School,97,90,aprobado,aprobado
17251,17251,17251,Albert Hall,M,9th,Cabrera High School,97,82,aprobado,aprobado
17252,17252,17252,Erika Hart,F,10th,Cabrera High School,83,98,aprobado,aprobado
17253,17253,17253,Travis Johnson,M,12th,Cabrera High School,75,70,aprobado,aprobado
17254,17254,17254,Leslie Olsen,F,9th,Cabrera High School,74,97,aprobado,aprobado
17255,17255,17255,Carmen Lee,F,11th,Cabrera High School,95,95,aprobado,aprobado
17256,17256,17256,Christine Pena,F,11th,Cabrera High School,77,73,aprobado,aprobado
17257,17257,17257,Sherry Rivera,F,12th,Cabrera High School,76,70,aprobado,aprobado
17258,17258,17258,Christopher Cook,M,12th,Cabrera High School,92,72,aprobado,aprobado
17259,17259,17259,Alexandra Ramirez,F,10th,Cabrera High School,93,93,aprobado,aprobado
17260,17260,17260,Patrick Rivera,M,9th,Cabrera High School,74,78,aprobado,aprobado
17261,17261,17261,Thomas Frye,M,9th,Cabrera High School,83,72,aprobado,aprobado
17262,17262,17262,Mary Jones,F,9th,Cabrera High School,71,70,aprobado,aprobado
17263,17263,17263,Angela Gill,F,11th,Cabrera High School,99,77,aprobado,aprobado
17264,17264,17264,Kristin Reynolds,F,10th,Cabrera High School,90,87,aprobado,aprobado
17265,17265,17265,Amy Martin,F,10th,Cabrera High School,92,99,aprobado,aprobado
17266,17266,17266,Stacy Rodriguez,F,9th,Cabrera High School,97,94,aprobado,aprobado
17267,17267,17267,Emily Ray,F,9th,Cabrera High School,85,91,aprobado,aprobado
17268,17268,17268,Angela Smith,F,12th,Cabrera High School,96,82,aprobado,aprobado
17269,17269,17269,Edward Johnson,M,12th,Cabrera High School,86,76,aprobado,aprobado
17270,17270,17270,Ryan Clarke,M,12th,Cabrera High School,75,89,aprobado,aprobado
17271,17271,17271,Anthony Alvarez,M,12th,Cabrera High School,90,68,aprobado,reprobado
17272,17272,17272,Paula Welch,F,11th,Cabrera High School,96,92,aprobado,aprobado
17273,17273,17273,John Barker,M,12th,Cabrera High School,96,86,aprobado,aprobado
17274,17274,17274,Zachary Krause,M,11th,Cabrera High School,91,70,aprobado,aprobado
17275,17275,17275,Joseph Ray,M,12th,Cabrera High School,96,85,aprobado,aprobado
17276,17276,17276,Heather Reynolds,F,9th,Cabrera High School,81,88,aprobado,aprobado
17277,17277,17277,John Jones,M,10th,Cabrera High School,93,87,aprobado,aprobado
17278,17278,17278,Sherry Wall,F,10th,Cabrera High School,81,73,aprobado,aprobado
17279,17279,17279,Sharon Rush,F,9th,Cabrera High School,79,93,aprobado,aprobado
17280,17280,17280,Wendy Martin,F,11th,Cabrera High School,89,90,aprobado,aprobado
17281,17281,17281,Kyle Bentley,M,10th,Cabrera High School,80,94,aprobado,aprobado
17282,17282,17282,James Perez,M,12th,Cabrera High School,73,92,aprobado,aprobado
17283,17283,17283,Richard Johnson,M,9th,Cabrera High School,91,95,aprobado,aprobado
17284,17284,17284,Erin Hernandez,F,11th,Cabrera High School,80,84,aprobado,aprobado
17285,17285,17285,Erika Torres,F,9th,Cabrera High School,77,95,aprobado,aprobado
17286,17286,17286,Daniel Terrell,M,10th,Cabrera High School,74,84,aprobado,aprobado
17287,17287,17287,Anna Hodges,F,12th,Cabrera High School,81,81,aprobado,aprobado
17288,17288,17288,Kent Davis,M,9th,Cabrera High School,70,73,aprobado,aprobado
17289,17289,17289,Shelley Mason,F,10th,Cabrera High School,81,84,aprobado,aprobado
17290,17290,17290,Catherine Holmes,F,9th,Cabrera High School,91,95,aprobado,aprobado
17291,17291,17291,Christopher Wells,M,11th,Cabrera High School,74,97,aprobado,aprobado
